Dataset,MLE,GeoMLE,MIND,DANCo,ESS,PCA,CD,Hein,Num,Dim,RealDim
396,Norm,26.729360918809164,53.294212354924234,28.0,49.0,49.95593601999016,50.0,23.925477981567383,26.0,1000.0,70.0,50.0
397,Paraboloid,2.827054329122027,2.995361695702379,3.0,3.0,1.8024459167405138,1.0,2.282174825668335,2.0,1000.0,12.0,3.0
398,Paraboloid,4.775774778481765,5.705104718691251,5.0,7.0,1.4900453401473137,1.0,2.96732497215271,3.0,1000.0,21.0,6.0
399,Paraboloid,5.950436001272795,8.496703639556944,6.0,8.0,1.308332017470812,1.0,3.3846538066864014,3.0,1000.0,30.0,9.0
400,Paraboloid,6.560960422666267,11.389139330419548,7.0,8.0,1.2230322596033218,1.0,2.711000680923462,2.0,1000.0,39.0,12.0
401,Paraboloid,7.223914605518214,14.41109105556832,8.0,9.0,1.1691882668117595,1.0,3.0130109786987305,3.0,1000.0,48.0,15.0
402,Cubic,3.0693238236829723,2.9600346816233163,3.0,3.0,3.982562554983706,4.0,3.167534828186035,3.0,1000.0,5.0,3.0
403,Cubic,19.46645945719913,28.432489678968633,20.0,31.0,31.175374616768472,31.0,20.586593627929688,21.0,1000.0,35.0,30.0
404,Cubic,34.52833040297207,71.38967595320258,36.0,78.0,72.08648653779163,71.0,34.94325637817383,39.0,1000.0,90.0,70.0
405,Sphere,2.9461982289927575,2.959395675184207,3.0,3.0,3.956321440627988,4.0,2.9319839477539062,3.0,1000.0,5.0,3.0
406,Sphere,4.832924916371088,4.898721932932973,5.0,6.0,5.858311640499659,6.0,4.552582263946533,5.0,1000.0,10.0,5.0
407,Sphere,8.818310598177572,9.550939462332785,9.0,12.0,10.96976574048415,11.0,9.140477180480957,10.0,1000.0,15.0,10.0
408,Sphere,20.815229381542295,32.48000537520643,22.0,31.0,31.482144238535906,31.0,22.84247398376465,24.0,1000.0,35.0,30.0
409,Sphere,28.411341095245273,50.22984327359339,30.0,50.0,50.32212975775612,51.0,30.955556869506836,33.0,1000.0,55.0,50.0
410,Sphere,35.36851264060025,71.9926211512341,37.0,68.0,70.04614196758402,71.0,39.11317825317383,39.0,1000.0,75.0,70.0
411,Affine_3to5,2.785773210355576,2.9749182086189814,3.0,3.0,2.6449395022979028,3.0,3.087397336959839,3.0,1000.0,5.0,3.0
412,Affine,4.563979650271583,5.0,5.0,5.0,4.917099346749641,5.0,5.02738618850708,5.0,1000.0,5.0,5.0
413,Affine,7.974368393949299,9.35094212500565,8.0,10.0,10.071685844594578,10.0,8.752824783325195,9.0,1000.0,10.0,10.0
414,Affine,14.266448004577452,19.387368850218028,15.0,19.0,19.479838233421464,20.0,15.549756050109863,16.0,1000.0,20.0,20.0
415,Nonlinear_4to6,3.803720673266621,3.969921170421469,4.0,5.0,3.0255959403518053,5.0,3.3927950859069824,4.0,1000.0,6.0,4.0
416,Nonlinear,4.017682278075148,3.167507987727129,4.0,6.0,8.150829541442748,8.0,3.840427875518799,4.0,1000.0,8.0,4.0
417,Nonlinear,6.50877607256545,6.067941704413977,6.0,9.0,11.872102439458189,12.0,5.410006999969482,5.0,1000.0,36.0,6.0
418,Nonlinear,9.17757878531939,10.699613003897579,9.0,10.0,16.26366963239667,16.0,7.879715919494629,8.0,1000.0,64.0,8.0
419,Nonlinear,13.583075862593885,18.101311823453408,14.0,17.0,23.939859221979027,24.0,11.666089057922363,12.0,1000.0,72.0,12.0
420,Spiral,1.7814068893931627,1.6146646007012673,1.0,1.0,2.067229212727098,2.0,0.9746583700180054,1.0,1000.0,3.0,1.0
421,Spiral,1.7275741082998661,1.4625242624595158,1.0,1.0,2.1367193637093997,2.0,1.0241156816482544,1.0,1000.0,13.0,1.0
422,Helix1d,0.9989534400729606,1.1232553567018917,1.0,1.0,2.675078765961792,3.0,1.0026061534881592,1.0,1000.0,3.0,1.0
423,Helix1d,0.9955443060982413,1.4723258212579553,1.0,1.0,2.639852191300867,3.0,0.9532797932624817,1.0,1000.0,13.0,1.0
424,Helix2d,2.723379446068515,1.8786792569535826,3.0,3.0,2.597585220729265,3.0,1.9867284297943115,2.0,1000.0,3.0,2.0
425,Helix2d,2.7270901310496853,2.430992777629793,3.0,3.0,2.5537090063516663,3.0,2.0351109504699707,2.0,1000.0,13.0,2.0
426,Helicoid,2.0675158768262873,2.0744145821108027,2.0,2.0,1.8192192548891077,2.0,1.9798496961593628,2.0,1000.0,3.0,2.0
427,Helicoid,2.0706654583139,2.141922655165259,2.0,2.0,1.850443641085468,2.0,1.9231494665145874,2.0,1000.0,13.0,2.0
428,Roll,1.9524905236822128,2.3007141129563444,2.0,2.0,2.9567942599847132,3.0,2.0122323036193848,2.0,1000.0,3.0,2.0
429,Roll,1.949646492031296,2.606523835921665,2.0,2.0,2.9532328615854198,3.0,2.0035808086395264,2.0,1000.0,13.0,2.0
430,Scurve,1.9422946595396173,2.023142342713912,2.0,2.0,2.2497219739780747,3.0,1.906667709350586,2.0,1000.0,3.0,2.0
431,Scurve,1.9325359333040404,1.9736942788281726,2.0,2.0,2.2899004182317544,3.0,1.943479061126709,2.0,1000.0,13.0,2.0
432,Moebius,1.995764245867155,1.709646702570025,2.0,2.0,2.32493866487877,3.0,2.130948543548584,2.0,1000.0,3.0,2.0
433,Uniform,4.513618623481579,4.707873382011028,5.0,5.0,4.935702692927093,5.0,4.690645694732666,5.0,1000.0,10.0,5.0
434,Uniform,7.987962399051425,8.52782397542465,8.0,10.0,10.222671734095677,10.0,8.863852500915527,9.0,1000.0,15.0,10.0
435,Uniform,18.945062338239723,28.875402473492912,20.0,30.0,30.564730319875412,30.0,19.59759521484375,20.0,1000.0,35.0,30.0
436,Uniform,27.40533621285571,49.32997672936452,29.0,54.0,50.11805483210407,50.0,27.496444702148438,30.0,1000.0,55.0,50.0
437,Uniform,34.11518663796736,70.39323201896518,36.0,72.0,67.8225840512114,70.0,34.92919158935547,37.0,1000.0,75.0,70.0
438,Norm,15.116733087035321,20.0,16.0,20.0,19.897985122034125,20.0,13.853759765625,15.0,1000.0,20.0,20.0
439,Norm,15.010051839223708,22.31469841750908,16.0,22.0,20.317988318023975,20.0,13.64539623260498,15.0,1000.0,50.0,20.0
440,Norm,27.29997836800446,50.0,29.0,50.0,49.181812496343554,50.0,24.596025466918945,27.0,1000.0,50.0,50.0
441,Norm,27.205078334962447,53.48975618138708,29.0,51.0,49.50222224602021,50.0,24.63873291015625,26.0,1000.0,70.0,50.0
442,Paraboloid,2.8356371856315965,2.9238232466983383,3.0,3.0,1.7829082123724893,1.0,2.3177316188812256,2.0,1000.0,12.0,3.0
443,Paraboloid,4.66163558124135,5.796329310147648,5.0,6.0,1.4601847261203544,1.0,2.733609676361084,3.0,1000.0,21.0,6.0
444,Paraboloid,5.87420822480747,8.477551662277934,6.0,8.0,1.3112318908796428,1.0,2.7475204467773438,3.0,1000.0,30.0,9.0
445,Paraboloid,6.445228701341409,11.468287439324227,7.0,8.0,1.2159705956454845,1.0,3.2789769172668457,3.0,1000.0,39.0,12.0
446,Paraboloid,6.892196358334005,14.014756344716137,7.0,9.0,1.1563696930348242,1.0,2.952113151550293,3.0,1000.0,48.0,15.0
447,Cubic,3.0836283534425104,3.0539789316962898,3.0,3.0,3.9334510173611115,4.0,3.0797715187072754,3.0,1000.0,5.0,3.0
448,Cubic,19.41315629283065,30.280722949076168,20.0,30.0,31.354366754718125,31.0,20.29388427734375,22.0,1000.0,35.0,30.0
449,Cubic,33.878773585490976,71.05537039416544,36.0,73.0,71.20807589022677,71.0,35.49678039550781,36.0,1000.0,90.0,70.0
